id,year_birth,education,marital_status,income,kid_home,teen_home,registration_date,recency,amt_liquor,amt_vegetable,amt_meat,amt_fish,amt_chocolate,amt_commodity,num_deals,num_web_purchase,num_instore_purchase,web_visits_per_month,response,complain,country,lead_conversion
5396,1989,Bachelor,Couple,6848700,0,0,1/13/13,48,758,12,385,33,89,89,1,9,13,4,0,0,AUS,0
5407,1955,Bachelor,Couple,5310300,0,1,09/12/13,70,729,17,133,11,0,195,5,10,7,7,0,0,SA,1
5423,1984,Bachelor,Couple,2835900,1,0,10/27/13,35,6,0,5,2,1,2,1,1,2,7,0,0,SA,0
5424,1984,Bachelor,Couple,3992200,1,0,2/14/13,30,29,12,59,19,1,36,2,3,4,8,0,0,SA,0
5429,1949,Doctorate,Couple,4557900,0,1,8/20/13,10,145,1,33,2,1,1,1,4,4,6,0,0,SP,0
5430,1957,Bachelor,Couple,5445000,1,1,9/14/12,0,454,0,171,8,19,32,12,9,8,8,0,0,SP,0
5441,1966,Doctorate,Single,5411100,0,1,8/25/13,97,267,6,54,8,3,50,2,5,6,5,0,0,SP,0
5453,1957,Master,Couple,9022600,0,0,9/26/12,26,1083,108,649,253,151,108,1,4,12,2,0,0,SA,1
5454,1980,Master,Couple,4505700,1,0,12/01/13,80,37,0,7,3,0,3,1,2,3,5,0,0,US,0
5455,1972,Doctorate,Couple,3201100,1,0,8/22/13,89,99,0,15,2,1,5,3,2,4,7,0,0,SP,0
5462,1975,Bachelor,Couple,6744500,0,1,08/12/12,63,757,80,217,29,80,11,5,9,12,6,0,0,IND,0
5474,1971,Bachelor,Single,4302000,1,0,11/30/13,79,45,7,99,4,25,43,3,4,4,6,0,0,US,0
5491,1952,Master,Couple,4735200,0,1,04/11/13,70,172,12,112,8,0,15,4,6,5,7,0,0,AUS,0
5493,1977,Bachelor,Couple,3935600,1,1,3/19/14,21,15,0,2,0,0,6,1,1,2,6,0,0,SP,1
5510,1978,Master,Couple,4326300,0,1,11/21/12,2,262,6,61,0,10,102,3,5,6,5,0,0,SP,0
5512,1978,Master,Couple,5584200,0,1,5/23/14,19,451,0,39,0,4,24,1,7,8,5,0,0,SP,0
5513,1967,Bachelor,Couple,3775800,1,1,10/04/12,49,27,2,10,0,0,1,2,1,3,8,0,0,SP,0
5517,1970,Bachelor,Couple,2529300,1,0,9/15/13,51,15,0,11,0,2,9,1,1,2,8,0,0,AUS,0
5519,1957,Bachelor,Couple,6409000,0,1,08/07/13,8,316,58,161,76,51,135,1,6,4,5,1,0,SA,0
5524,1958,Bachelor,Single,5813800,0,0,09/04/12,58,635,88,546,172,88,88,3,8,4,7,1,0,US,0
5527,1988,Bachelor,Couple,2243400,1,0,2/13/13,25,4,12,11,3,13,15,2,2,3,8,0,0,SP,0
5529,1947,Doctorate,Couple,6401400,2,1,06/10/14,56,406,0,30,0,0,8,7,8,5,7,0,0,CA,1
5534,1976,Master,Couple,4780800,0,1,10/20/13,30,123,1,26,2,0,72,2,3,3,7,0,0,SP,1
5536,1960,Bachelor,Couple,8777100,0,1,5/22/13,61,1492,38,287,50,57,33,1,5,4,6,1,0,CA,4
5538,1976,Bachelor,Single,8382900,0,0,10/08/13,78,897,161,430,186,161,27,0,4,6,1,1,0,SP,3
5543,1967,Bachelor,Couple,5781100,0,1,6/24/13,49,545,7,114,37,21,78,5,7,11,5,0,0,SP,1
5544,1971,Bachelor,Single,6738400,0,1,11/10/12,32,957,40,175,158,53,107,2,7,5,5,0,0,SP,1
5545,1973,Doctorate,Couple,7807500,0,0,04/05/14,72,572,8,259,34,35,80,1,3,5,1,0,0,SP,0
5547,1983,Doctorate,Couple,8416900,0,0,08/07/13,9,1478,19,403,0,19,0,1,7,6,3,1,0,SP,2
5552,1964,Master,Single,4872100,1,1,5/13/13,50,81,18,113,47,13,21,6,4,5,6,0,0,SA,0
5555,1976,Bachelor,Single,15392400,0,0,02/07/14,81,1,1,1,1,1,1,0,0,0,0,0,0,SP,0
5558,1955,Doctorate,Single,9093300,0,0,3/31/14,90,1020,31,430,62,63,79,1,4,4,1,0,0,SP,1
5562,1975,Bachelor,Couple,6009300,0,1,6/26/13,92,502,12,109,16,6,90,2,7,10,6,0,0,SP,0
5564,1970,Bachelor,Couple,6288200,0,1,08/09/12,26,509,133,497,78,24,97,2,7,6,4,0,0,AUS,0
5577,1984,Bachelor,Couple,4377600,1,0,05/03/14,77,8,0,9,2,1,3,1,1,2,6,0,0,SP,0
5585,1973,Bachelor,Single,2135900,1,0,4/20/13,1,12,2,17,6,1,10,2,2,3,8,1,0,CA,0
5589,1965,Bachelor,Single,5198300,0,1,8/31/12,95,631,0,115,10,7,30,3,9,10,7,0,0,IND,0
5596,1957,Master,Couple,5882100,0,1,10/12/13,44,513,14,154,19,0,28,1,9,9,6,0,0,SA,0
5602,1990,Doctorate,Couple,6697300,0,0,5/17/13,98,466,22,432,147,113,102,1,8,12,3,0,0,IND,0
5610,1966,Bachelor,Couple,3345600,1,1,4/21/14,58,7,3,10,8,1,7,2,1,3,7,0,0,IND,0
5621,1970,Bachelor,Couple,4875200,1,1,12/12/12,8,73,57,100,71,15,0,5,6,5,9,1,0,SP,0
5623,1981,Master,Couple,3153500,1,0,9/26/13,95,15,4,13,0,0,19,1,1,2,7,0,0,SP,1
5626,1965,Doctorate,Single,6179800,0,0,11/23/13,13,338,4,89,11,8,13,1,4,9,4,0,0,SP,0
5628,1983,Bachelor,Couple,6141600,0,0,02/08/13,25,848,154,323,201,61,78,1,10,10,6,0,0,US,1
5631,1992,Bachelor,Single,4976700,0,0,05/02/13,92,202,47,197,55,42,149,1,5,8,4,0,0,US,0
5633,1981,Bachelor,Couple,5018300,1,1,6/25/14,47,97,12,84,13,10,15,7,3,6,5,0,0,SA,0
5636,1964,Bachelor,Single,3098300,0,0,11/09/12,50,51,4,50,12,1,49,1,4,3,8,1,0,IND,0
5642,1980,Master,Couple,6249900,1,0,12/09/13,0,140,4,61,0,13,4,2,3,6,4,0,0,SP,0
5644,1958,Bachelor,Couple,4221300,0,1,10/12/13,96,309,3,24,4,3,20,2,5,7,7,0,0,SP,1
5654,1973,Bachelor,Couple,3602600,2,1,3/16/14,34,20,4,10,6,4,17,2,2,3,6,0,0,AUS,0
5667,1965,Doctorate,Couple,6089600,0,1,10/11/12,90,1013,30,399,60,46,153,3,9,4,6,1,0,CA,0
5675,1961,Doctorate,Single,5061100,0,1,10/04/12,98,459,0,24,6,0,4,6,4,7,6,0,0,US,1
5680,1985,Master,Couple,3568400,1,0,4/22/14,66,10,4,7,0,6,3,1,1,3,6,0,0,SP,0
5682,1954,Doctorate,Single,6410800,0,1,3/23/13,8,948,10,86,13,21,21,4,6,11,5,0,0,AUS,0
5684,1972,Master,Single,4463500,1,1,10/11/13,25,56,0,9,0,0,3,2,2,3,7,0,0,SP,0
5687,1981,Bachelor,Single,8170200,0,0,9/23/12,98,563,50,774,28,31,187,1,7,12,3,0,0,CA,0
5692,1990,High School / Below,Couple,2544300,1,0,12/22/12,82,1,4,3,8,9,7,1,1,3,8,0,0,SA,0
5710,1971,Bachelor,Couple,4054800,0,1,10/10/12,31,110,0,5,2,0,3,2,2,4,5,0,0,AUS,1
5718,1951,Bachelor,Couple,8076300,0,0,8/15/13,17,674,168,108,192,42,231,1,5,6,3,1,0,SA,2
5721,1957,Doctorate,Couple,8411700,0,0,05/11/14,60,611,76,749,59,45,26,1,7,6,2,0,0,CA,1
5723,1977,Doctorate,Couple,4918700,0,1,01/11/14,63,81,1,31,2,1,0,1,1,5,2,0,0,SP,0
5726,1984,Master,Single,3178800,1,0,3/20/14,15,16,7,23,0,8,6,3,3,4,5,0,1,SA,0
5731,1984,Master,Couple,2710000,1,0,04/05/13,64,12,0,13,2,0,10,1,1,3,7,0,0,SP,0
5734,1975,Doctorate,Couple,6191700,1,1,11/20/13,83,46,4,36,2,2,1,1,2,4,5,0,0,SP,0
5735,1992,Master,Single,9063800,0,0,2/13/14,29,1156,120,915,94,144,96,1,3,10,1,0,0,SP,1
5740,1971,Master,Single,2595900,1,1,2/14/13,1,4,2,12,7,5,26,2,1,2,6,1,0,SP,0
5748,1966,Bachelor,Couple,5975400,0,1,12/01/12,96,115,27,44,4,146,139,3,5,6,5,1,0,SA,0
5751,1974,Master,Single,3116300,1,0,2/13/14,54,2,3,10,11,2,10,1,1,3,6,0,0,CA,0
5756,1984,Bachelor,Couple,3945300,1,0,04/03/14,64,46,0,7,0,0,2,2,2,3,6,0,0,SP,0
5758,1983,Bachelor,Couple,6516900,0,0,1/14/14,23,1074,0,69,0,0,46,1,10,13,6,1,0,SP,4
5763,1973,Master,Couple,4985400,1,0,11/10/13,63,123,17,171,39,0,30,5,6,5,6,0,0,CA,0
5782,1983,Master,Couple,5858200,0,1,9/28/13,15,402,35,106,101,77,42,2,9,9,5,0,0,SP,1
5788,1973,Bachelor,Couple,4605300,1,0,2/17/13,46,56,10,92,19,7,25,3,3,4,5,0,0,GER,0
5790,1986,Bachelor,Couple,3115800,1,0,1/27/13,62,25,6,16,20,0,5,2,2,3,8,0,0,SP,0
5794,1975,Doctorate,Couple,4637400,0,1,3/17/14,1,408,0,21,0,0,17,3,7,7,8,1,0,IND,2
5796,1964,Bachelor,Couple,7743700,0,0,11/26/13,70,560,21,442,29,44,29,1,4,13,1,0,0,SP,1
5802,1973,High School / Below,Couple,1418800,0,0,2/28/13,40,2,7,11,16,12,27,1,2,4,6,0,0,GER,0
5823,1971,Doctorate,Single,3230300,0,1,03/08/14,63,35,0,2,0,0,2,2,1,4,5,0,0,IND,0
5824,1973,Doctorate,Couple,3457800,2,1,04/11/14,1,7,0,1,0,0,0,1,1,2,6,0,0,AUS,0
5827,1959,Bachelor,Single,3524600,1,1,4/16/14,53,36,0,12,2,2,10,4,3,3,5,0,0,SA,0
5830,1973,Doctorate,Single,8685700,0,0,09/12/12,96,899,102,838,133,102,40,1,5,10,2,1,0,SA,0
5831,1968,Bachelor,Couple,7787000,0,1,8/22/12,93,1017,50,500,65,50,133,3,5,5,8,1,0,SP,2
5832,1961,Master,Couple,9255600,0,0,4/20/14,32,493,183,352,184,23,28,0,3,13,0,0,0,SP,0
5835,1977,Doctorate,Single,1484900,1,0,07/02/13,39,21,2,28,3,2,9,3,2,4,8,0,0,SP,0
5837,1968,Bachelor,Couple,5147900,1,1,12/28/12,67,247,8,160,6,8,65,7,6,6,7,0,0,SP,0
5841,1967,Bachelor,Couple,6089400,0,1,6/28/13,61,606,7,155,10,0,54,5,10,8,7,0,0,SP,0
5846,1978,Bachelor,Single,4024600,1,0,12/19/12,68,2,1,6,2,1,1,1,1,2,6,0,0,GER,0
5847,1970,Bachelor,Single,6990100,0,1,5/29/13,95,312,21,206,102,92,149,3,7,10,5,0,0,SP,0
5848,1971,Bachelor,Couple,8120500,0,0,1/13/14,43,724,74,929,97,55,130,1,5,7,2,1,0,IND,3
5863,1954,Bachelor,Couple,4770300,0,1,5/29/13,95,359,0,134,13,26,123,4,6,8,5,0,0,SP,0
5866,1975,Bachelor,Couple,4818600,1,0,3/20/14,39,97,3,66,12,7,34,3,4,4,7,0,0,SP,0
5868,1981,Bachelor,Couple,1910700,1,0,8/22/13,49,2,4,9,10,5,16,2,1,3,7,0,0,CA,0
5871,1980,Master,Couple,2440100,0,0,8/31/12,98,73,28,217,10,24,115,3,6,6,8,0,0,SA,0
5872,1952,Bachelor,Single,6068900,0,1,06/01/13,23,240,90,216,63,6,24,4,4,10,3,0,0,US,0
5883,1973,Bachelor,Couple,7798100,1,0,5/26/13,78,138,120,204,16,126,60,3,7,7,5,0,0,SP,0
5885,1974,Master,Couple,3568800,2,1,8/22/12,94,73,3,90,12,1,32,7,4,4,8,0,0,CA,0
5892,1981,Bachelor,Couple,3496800,1,0,04/10/13,11,158,6,45,8,2,2,7,3,5,7,0,0,SA,0
5896,1988,Master,Couple,7339500,0,0,3/18/14,94,272,7,80,20,7,11,1,4,6,2,0,0,SP,0
5899,1951,Doctorate,Couple,564800,1,1,3/13/14,68,28,0,6,1,1,13,1,1,0,20,0,0,US,1
5907,1953,Master,Couple,3344400,1,1,11/03/12,24,8,0,8,0,0,2,1,1,2,8,0,0,SP,0
5909,1965,Bachelor,Couple,5851200,0,1,9/19/13,25,895,10,101,13,0,152,5,3,8,8,0,0,GER,0
5922,1975,Doctorate,Couple,4034400,0,1,10/13/13,48,210,0,6,0,0,2,2,4,5,7,0,0,SP,0
5929,1974,Doctorate,Couple,3740100,1,0,05/06/14,14,19,3,19,3,1,3,2,2,3,7,0,0,SP,0
5935,1957,Master,Single,5528400,0,1,12/24/12,60,547,7,140,0,7,63,3,7,8,5,0,0,IND,0
5939,1972,Bachelor,Couple,3823200,1,1,1/17/14,84,43,5,28,7,6,33,4,3,3,5,0,0,SP,0
5948,1976,Bachelor,Single,5733800,0,1,4/29/14,96,143,6,52,11,8,17,2,4,5,5,0,0,US,0
5954,1973,Master,Single,4261800,1,0,10/09/13,92,76,14,74,13,5,10,2,5,4,8,0,0,SP,0
5955,1963,Bachelor,Couple,7202500,0,0,11/17/12,27,833,33,549,151,133,233,1,4,8,3,0,0,SP,0
5956,1949,Doctorate,Single,4507200,1,2,10/16/13,74,144,2,99,7,2,30,5,6,4,8,0,0,AUS,0
5959,1969,Bachelor,Single,3589300,1,1,10/15/12,80,158,0,23,0,0,18,6,3,5,8,0,0,IND,0
5961,1979,Bachelor,Couple,4269300,1,0,06/07/14,29,8,4,20,6,3,16,1,1,3,5,0,0,SP,0
5966,1975,Doctorate,Couple,4520700,1,1,11/10/12,64,203,0,10,0,0,2,5,3,6,6,0,0,SP,1
5967,1953,Bachelor,Couple,3340200,1,1,7/18/13,60,26,2,19,10,5,8,3,2,3,8,0,0,GER,0
5975,1968,Doctorate,Single,4030400,1,0,9/30/13,82,37,0,17,0,0,3,1,2,3,7,0,0,CA,0
5985,1966,Master,Single,3316800,0,1,10/13/12,0,80,1,37,0,1,3,3,2,4,7,0,0,SP,0
5987,1990,Master,Couple,1040400,1,0,05/04/14,52,2,2,11,10,6,12,2,1,4,5,0,0,SP,0
5989,1960,Master,Single,7835300,0,1,4/16/13,51,752,122,476,39,153,34,1,10,11,8,0,0,CA,0
5991,1950,Master,Couple,4815000,0,1,06/08/13,24,173,2,39,3,2,47,3,5,4,7,0,0,GER,0
5995,1963,Bachelor,Single,3955200,1,1,12/18/12,54,165,3,147,4,24,41,7,6,5,8,1,0,SP,0
6001,1980,Bachelor,Couple,5677500,0,1,01/02/13,62,614,35,160,58,35,35,2,5,10,5,0,0,SP,0
6019,1972,Doctorate,Couple,3712600,1,0,3/30/14,9,45,3,9,4,4,7,1,1,2,6,1,0,SP,1
6024,1954,Bachelor,Couple,9438400,0,0,03/04/13,62,1111,24,790,160,45,172,0,5,5,2,1,0,SP,3
6036,1960,Master,Couple,8912000,0,0,3/17/14,78,1168,92,408,72,129,55,1,5,7,1,0,0,SP,1
6049,1983,Master,Couple,7345000,0,0,12/05/13,85,1142,51,415,90,69,37,1,7,11,3,0,0,SP,2
6050,1976,Master,Couple,5703600,0,1,12/11/12,33,1171,43,219,19,14,47,4,6,13,9,0,0,IND,1
6055,1980,Bachelor,Couple,7162600,0,0,11/01/12,94,546,72,376,94,145,72,1,5,8,3,0,0,SP,1
6059,1954,Doctorate,Couple,6450400,1,2,03/04/13,81,986,36,168,16,0,108,7,11,4,7,1,0,SP,0
6071,1990,Bachelor,Single,8121700,0,0,7/19/13,77,493,70,324,146,40,84,1,3,11,1,0,0,SP,0
6072,1971,Master,Single,7534500,0,0,02/02/13,16,918,57,842,99,38,133,1,5,6,3,1,0,SP,1
6086,1956,Bachelor,Couple,8039500,0,0,11/23/13,62,445,25,706,80,76,48,1,6,12,2,0,0,AUS,1
6097,1960,Bachelor,Single,5066400,1,1,1/16/13,64,313,8,104,6,4,126,9,8,6,9,0,0,SA,0
6103,1949,Bachelor,Couple,4219200,0,0,09/06/13,40,40,15,15,17,6,7,1,2,3,4,0,0,AUS,0
6116,1969,Master,Couple,4898500,0,1,07/05/13,13,19,13,18,10,7,8,1,1,3,3,0,0,SP,0
6119,1964,Doctorate,Single,3673600,1,1,05/10/13,52,10,0,3,0,0,4,1,1,2,6,0,0,SP,0
6131,1981,Master,Couple,7082900,1,1,12/01/13,87,141,70,106,72,19,23,2,4,8,3,0,0,SP,0
6141,1973,Master,Single,4949400,1,0,4/25/13,46,191,9,97,0,6,82,2,6,5,7,0,0,CA,0
6142,1944,Master,Couple,6507300,0,0,8/20/13,65,629,17,177,69,0,8,1,5,5,2,0,1,SP,0
6147,1972,Bachelor,Single,2581800,1,0,10/18/12,51,5,2,8,2,2,9,1,0,2,7,0,0,GER,0
6168,1964,Bachelor,Single,4514600,1,1,7/15/13,28,33,0,5,0,0,15,2,1,2,4,0,0,IND,0
6173,1980,Bachelor,Couple,7729800,0,1,11/02/13,46,425,115,292,23,35,79,1,6,11,3,0,0,SP,0
6177,1986,Doctorate,Couple,3345400,1,0,05/08/13,32,76,10,56,3,1,23,2,4,4,8,0,0,US,0
6181,1951,Master,Couple,5220300,0,0,7/31/12,36,488,21,238,56,108,28,1,8,11,6,0,0,US,0
6182,1985,Bachelor,Couple,2664600,1,0,02/10/14,26,11,4,20,10,3,5,2,2,4,6,0,0,US,0
6183,1963,Master,Couple,5864600,0,1,06/10/13,3,62,1,44,6,5,22,1,2,4,4,0,0,GER,0
6184,1970,Doctorate,Couple,6846200,0,0,12/12/12,6,561,64,785,84,128,48,1,3,8,1,0,0,SP,0
6197,1963,Doctorate,Single,2723800,1,1,4/20/13,39,37,0,17,0,0,3,3,3,3,9,0,0,SP,0
6200,1952,Bachelor,Couple,7590300,0,1,04/08/13,50,340,108,185,130,38,100,2,6,9,3,0,0,SP,0
6201,1979,Bachelor,Single,3864300,1,1,11/29/13,45,22,2,14,0,1,10,2,2,3,7,0,1,SP,0
6202,1961,Bachelor,Couple,6338100,0,1,10/05/12,78,571,50,142,33,50,159,4,4,13,2,0,0,SP,0
6203,1948,Bachelor,Couple,7448500,0,0,8/24/13,58,499,149,815,173,49,49,1,6,12,3,0,0,SP,0
6205,1968,Master,Single,3255700,1,0,2/24/14,13,34,3,29,0,4,10,3,2,3,5,1,0,CA,0
6211,1977,Doctorate,Couple,3739500,1,0,05/02/14,47,18,0,9,0,1,11,1,1,3,6,0,0,SP,0
6214,1983,Master,Couple,4381500,1,0,04/05/13,53,14,10,29,4,7,15,1,2,3,6,0,0,SP,0
6215,1978,Bachelor,Couple,3135300,1,1,12/29/13,24,10,0,10,3,1,7,2,1,2,8,1,0,SA,0
6218,1966,Bachelor,Couple,5959400,0,1,10/20/12,74,457,4,29,0,0,9,1,8,7,7,0,0,SP,1
6222,1968,Bachelor,Couple,2257400,2,1,10/28/13,28,25,0,8,2,0,2,2,2,3,7,0,0,SP,0
6230,1972,Bachelor,Single,4442100,1,1,2/15/13,53,110,5,59,7,1,7,5,5,4,8,0,0,SP,0
6233,1977,Bachelor,Couple,6599100,0,1,09/07/12,21,507,19,364,25,47,9,3,9,10,7,0,0,SP,0
6237,1967,Doctorate,Single,714400,0,2,12/07/13,92,81,4,33,5,2,291,0,23,1,0,0,0,SP,0
6245,1951,Doctorate,Couple,5929200,0,1,6/13/13,71,378,14,68,19,14,14,2,3,8,3,0,0,SP,0
6246,1954,Bachelor,Single,7389200,0,0,11/13/13,40,703,102,601,0,58,43,1,3,8,1,1,0,CA,0
6248,1948,Master,Single,9171200,0,0,10/17/13,47,1276,24,746,94,29,48,0,9,11,3,1,0,SP,1
6250,1950,Doctorate,Single,5435600,0,1,11/19/12,62,710,15,30,20,0,0,3,11,8,8,1,0,SP,0
6255,1953,Master,Couple,7054500,0,1,06/03/14,29,138,39,63,55,18,21,1,4,7,2,0,0,AUS,0
6257,1977,Master,Single,6048200,0,1,1/23/13,81,255,43,134,37,14,24,1,7,7,7,0,0,SA,0
6260,1956,Master,Couple,8238400,0,0,11/19/12,55,984,51,432,180,120,190,1,3,13,1,1,0,AUS,1
6261,1980,Bachelor,Couple,5802500,0,1,11/26/13,81,270,31,88,11,48,22,3,3,10,4,0,0,IND,0
6262,1963,Master,Single,7221700,0,0,04/10/13,93,816,42,450,55,56,154,1,3,8,2,0,0,GER,0
6263,1969,Bachelor,Couple,3532200,1,2,8/22/12,34,28,9,37,12,7,13,3,2,4,8,0,0,SP,0
6271,1953,Doctorate,Couple,5087000,0,1,6/19/14,13,53,0,8,0,0,2,1,2,3,5,0,0,SP,0
6274,1949,Master,Couple,8379000,0,0,11/15/13,81,1076,16,417,42,48,16,1,8,6,3,0,0,SA,2
6281,1967,Bachelor,Single,5568600,0,1,2/14/13,27,673,0,199,37,47,26,2,6,5,4,0,0,SP,1
6283,1969,Master,Single,6384100,0,1,4/21/13,64,635,15,100,20,7,131,1,9,9,6,0,0,SP,0
6287,1987,Bachelor,Couple,3472800,1,0,7/30/13,2,14,0,16,0,0,6,1,1,2,6,1,0,SP,0
6289,1952,Master,Couple,5938500,1,1,4/28/13,85,135,0,10,0,4,36,2,3,4,5,0,0,SP,0
6292,1987,Doctorate,Couple,8233300,0,0,3/30/13,60,1311,0,359,46,89,17,1,4,10,2,1,0,GER,1
6295,1978,Bachelor,Couple,5423300,0,1,02/04/13,46,652,8,158,21,0,142,4,11,5,8,0,0,SP,0
6299,1969,Doctorate,Single,4256400,0,1,01/02/13,28,324,48,186,39,18,198,6,6,4,7,1,0,CA,1
6303,1987,Doctorate,Couple,9182000,0,0,11/23/13,72,410,73,747,76,161,30,0,5,12,1,0,0,CA,0
6310,1979,Bachelor,Couple,3303900,1,0,09/09/13,4,30,8,12,8,8,12,1,2,4,5,0,0,CA,0
6312,1960,Bachelor,Couple,6503100,0,1,3/17/13,29,258,107,291,84,37,86,4,10,13,7,0,0,GER,0
6318,1989,Bachelor,Couple,6848700,0,0,1/13/13,48,758,12,385,33,89,89,1,9,13,4,0,0,CA,0
6320,1977,Master,Single,7089300,0,0,02/06/13,42,768,44,561,77,44,14,1,6,10,3,0,0,SP,0
6327,1968,Bachelor,Couple,6577700,0,0,12/19/13,87,565,32,435,28,32,54,1,2,6,1,0,0,US,0
6336,1961,Bachelor,Couple,2931500,1,1,04/06/14,55,13,2,14,8,7,4,4,2,4,6,0,0,SA,0
6340,1986,Bachelor,Single,2993800,1,0,10/27/13,52,3,3,7,0,2,11,2,1,3,6,0,0,SA,0
6343,1960,Bachelor,Couple,7982300,0,1,3/31/14,6,835,73,380,114,73,43,1,6,7,2,0,0,AUS,1
6347,1980,High School / Below,Single,1586200,1,0,6/27/13,26,1,1,4,11,9,10,1,1,3,8,0,0,SP,0
6349,1988,Master,Single,6178700,0,0,07/06/13,71,621,73,414,78,48,85,1,8,6,5,0,0,SP,0
6354,1985,Bachelor,Couple,1534500,1,0,8/31/12,51,5,2,16,3,2,19,2,1,2,8,1,0,SP,0
6355,1979,Bachelor,Couple,4435900,1,1,6/17/14,19,20,0,14,7,3,1,3,2,4,3,0,0,SP,0
6357,1960,Master,Single,5905200,0,1,11/17/13,29,230,35,75,63,57,31,3,7,7,5,0,0,SA,0
6365,1988,Master,Couple,3039000,0,0,09/02/13,5,10,12,12,25,1,20,1,2,3,6,0,0,IND,0
6374,1955,Doctorate,Couple,3693000,0,1,5/17/13,50,223,2,31,0,2,39,5,5,4,8,0,0,SP,0
6376,1980,Bachelor,Single,5753700,1,0,06/10/13,83,191,56,139,51,8,100,4,4,8,4,0,0,AUS,0
6379,1950,Master,Single,4757000,1,1,5/29/13,3,67,1,20,0,2,31,3,2,2,7,1,0,US,0
6382,1954,Bachelor,Couple,4879400,1,1,6/26/14,97,25,0,11,3,0,15,1,1,3,4,0,0,US,0
6383,1972,Doctorate,Couple,3289200,1,0,5/25/14,78,26,0,15,2,1,2,2,3,3,8,0,0,SA,0
6384,1979,Bachelor,Single,7102200,0,1,02/11/14,30,909,12,278,0,12,242,3,5,11,8,0,0,US,1
6387,1977,Doctorate,Couple,5219000,1,1,05/08/14,39,42,0,17,0,0,18,3,2,3,5,0,0,SA,1
6398,1975,High School / Below,Couple,1839300,1,0,3/29/14,2,7,10,13,16,0,4,2,3,3,8,0,0,SP,0
6404,1970,Bachelor,Couple,5891700,1,2,3/24/13,10,151,7,89,0,7,28,5,4,6,5,0,0,SA,0
6406,1989,Master,Couple,7828500,0,0,10/28/13,13,647,107,391,175,67,40,1,6,10,3,0,0,GER,0
6409,1968,Bachelor,Single,5713600,0,0,5/18/13,18,267,140,599,34,12,127,1,7,7,6,1,0,SA,0
6417,1972,Master,Couple,8057300,0,0,10/14/12,85,829,138,430,60,92,15,1,4,13,2,0,0,SP,0
6421,1962,Bachelor,Couple,8834700,0,0,07/03/13,32,1050,178,555,77,138,118,1,4,9,1,0,0,SP,1
6422,1955,Bachelor,Couple,8671800,0,0,1/17/13,20,344,189,482,50,33,172,1,5,5,2,0,0,IND,0
6424,1978,Bachelor,Couple,3317800,1,0,1/30/14,9,12,6,2,11,2,16,1,1,3,4,0,0,SP,0
6428,1951,Doctorate,Single,7684200,0,0,05/03/14,37,605,10,345,84,54,32,1,1,7,0,0,0,SP,0
6431,1965,Doctorate,Couple,4575900,1,1,2/23/13,13,42,1,18,3,0,4,2,2,3,7,0,0,IND,0
6437,1986,Master,Single,4147300,1,0,6/19/13,80,21,8,20,15,3,9,1,2,3,7,0,0,SP,0
6439,1959,Bachelor,Couple,6107400,0,1,8/17/12,37,789,0,133,0,28,152,7,11,8,7,0,0,SA,0
6445,1968,Bachelor,Couple,6682500,0,0,7/14/13,73,243,101,405,29,40,40,1,4,6,2,0,0,SA,0
6457,1977,Bachelor,Single,6489200,0,1,5/29/14,77,527,24,230,32,24,65,2,6,12,4,0,0,SA,0
6460,1983,Bachelor,Couple,2871800,1,0,7/13/13,78,12,4,6,11,8,16,2,2,3,8,0,0,IND,0
6461,1970,Master,Single,6277200,0,1,5/19/13,74,581,49,157,43,8,108,1,5,11,2,0,0,SP,1
6466,1966,Doctorate,Couple,5723600,1,1,03/12/14,22,105,0,9,2,1,4,3,2,4,3,0,0,SP,0
6471,1972,Master,Single,3623000,1,0,10/17/13,17,14,2,30,8,2,3,1,2,4,5,0,0,SP,0
6488,1960,Doctorate,Couple,3882900,0,1,04/06/14,86,76,0,7,0,0,16,1,3,2,5,0,0,GER,0
6497,1961,Bachelor,Couple,5165100,0,1,11/07/12,32,293,6,23,13,6,92,4,6,5,8,0,0,AUS,0
6504,1976,Master,Couple,1978900,1,0,11/20/13,24,2,5,9,28,6,28,3,2,3,5,0,0,SP,1
6507,1981,Bachelor,Single,3082800,1,0,10/04/13,16,16,11,15,2,0,12,2,1,4,3,0,0,AUS,0
6515,1978,Bachelor,Couple,3977100,1,0,12/06/13,92,6,2,18,2,8,14,1,2,3,4,0,0,SA,0
6516,1990,High School / Below,Couple,1748700,1,0,3/18/13,37,0,0,1,7,4,6,1,1,2,7,0,0,AUS,0
6518,1952,Doctorate,Single,6768000,0,1,06/11/13,8,546,0,48,0,6,6,1,7,8,5,0,0,AUS,0
6521,1955,Bachelor,Couple,7797200,0,0,3/18/14,18,613,22,319,33,102,12,1,4,9,1,0,0,SA,0
6528,1983,Master,Couple,1849200,1,0,06/05/14,75,2,2,2,2,1,1,1,1,2,8,0,0,SP,0
6534,1975,Bachelor,Couple,4788900,1,0,01/04/14,94,29,0,29,0,5,4,1,2,3,5,0,0,SA,0
6543,1946,Master,Couple,6284700,0,0,1/15/13,45,521,168,706,80,76,61,1,3,4,2,0,0,CA,0
6544,1950,Doctorate,Couple,6791100,0,1,5/22/14,63,529,0,356,63,28,0,3,6,11,3,0,0,GER,0
6565,1950,Master,Couple,7699500,0,1,3/28/13,91,1012,80,498,0,16,176,2,11,9,5,0,0,US,1
